id,created,superceded_id,valid,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position,ctr_pt_position,post_pt_to_soma_distance_nm,post_pt_location,post_pt_label,pre_pt_to_soma_distance_nm,pre_pt_location,pre_pt_label
49303200,2025-08-13 15:56:02.393871+00:00,,t,135,80089732704661914,720575941113490107,80089732704668040,720575941086890090,[148268. 174862.   1513.],[148246. 174858.   1518.],[148238. 174874.   1515.],154727.5564249821,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
40613713,2025-08-13 15:56:02.393871+00:00,,t,333,79454764739615080,720575941068606753,79454764739612155,720575941086890090,[138704. 150394.   1510.],[138678. 150394.   1515.],[138694. 150400.   1514.],102402.40853387362,B1B2A3A4B5,dendrite,,,
54127521,2025-08-13 15:56:02.393871+00:00,,t,408,80582246201289462,720575941130895816,80582246201308576,720575941086890090,[155054. 174770.   3510.],[155092. 174746.   3510.],[155080. 174764.   3511.],231736.8098477683,B1B2B3D4B5B6A7D8A9A10A11B12B13,dendrite,,,
43698266,2025-08-13 15:56:02.393871+00:00,,t,438,79666489649013063,720575941106049348,79666489649035462,720575941086890090,[141404. 160172.   1973.],[141372. 160202.   1974.],[141394. 160192.   1972.],41194.83946553853,B1B2C3B4,dendrite,,,
50119956,2025-08-13 15:56:02.393871+00:00,,t,464,80230333022745183,720575941004103307,80230333022821726,720575941086890090,[150508. 173562.   2093.],[150472. 173536.   2092.],[150504. 173536.   2094.],170362.68836754223,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
48350468,2025-08-13 15:56:02.393871+00:00,,t,523,80089801424259881,720575941091728195,80089801424263031,720575941086890090,[147478. 176550.   1573.],[147514. 176560.   1569.],[147506. 176552.   1572.],173114.87101499914,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
58880354,2025-08-13 15:56:02.393871+00:00,,t,614,80933746123252449,720575941150147758,80933746123261283,720575941086890090,[160614. 169302.   3057.],[160594. 169328.   3060.],[160632. 169352.   3057.],220030.3491400845,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
48239396,2025-08-13 15:56:02.393871+00:00,,t,684,80088839351422197,720575941075127441,80088839351422149,720575941086890090,[147592. 161608.   1499.],[147546. 161622.   1500.],[147574. 161618.   1501.],64381.8149180776,B1B2B3D4A5,dendrite,,,
47329035,2025-08-13 15:56:02.393871+00:00,,t,715,80018746089479987,720575941151318387,80018746089509279,720575941086890090,[147110. 166426.   2747.],[147078. 166424.   2742.],[147072. 166436.   2745.],127810.53341084384,B1B2B3D4B5B6A7D8A9B10,dendrite,,,
43667774,2025-08-13 15:56:02.393871+00:00,,t,39,79666146051425736,720575941083812540,79666146051452525,720575941086890090,[141704. 154890.   1907.],[141706. 154898.   1912.],[141706. 154890.   1911.],47749.11032794504,B1A2A3A4B5,dendrite,,,
45459498,2025-08-13 15:56:02.393871+00:00,,t,259,79807777228526472,720575941119100616,79807777228511869,720575941086890090,[143828. 168614.   2556.],[143812. 168610.   2549.],[143824. 168614.   2550.],121657.79377886491,B1B2B3D4B5B6B7,dendrite,,,
48167986,2025-08-13 15:56:02.393871+00:00,,t,389,80018676966965257,720575941087550673,80018676966919652,720575941086890090,[147388. 164982.   1885.],[147390. 164970.   1879.],[147414. 164978.   1882.],78254.20002225507,B1B2B3D4B5B6A7D8A9,dendrite,,,
41612459,2025-08-13 15:56:02.393871+00:00,,t,10,79525133618146039,720575941162794444,79525133618158461,720575941086890090,[140124. 150914.   1816.],[140152. 150898.   1812.],[140156. 150912.   1816.],81038.40845821568,B1A2A3A4B5,dendrite,,,
46369150,2025-08-13 15:56:02.393871+00:00,,t,12,79947758601343103,720575941162794444,79947758601324780,720575941086890090,[145722. 157116.   2183.],[145696. 157088.   2186.],[145720. 157100.   2185.],46381.9121965721,B1A2C3A4,dendrite,,,
51340234,2025-08-13 15:56:02.393871+00:00,,t,15,80300839540950906,720575941081015242,80300839541004903,720575941086890090,[150532. 175794.   2628.],[150572. 175778.   2628.],[150538. 175780.   2631.],203348.22636012096,B1B2B3D4B5B6A7D8B9A10A11A12B13,dendrite,,,
44442850,2025-08-13 15:56:02.393871+00:00,,t,68,79736720685316623,720575941058010184,79736720685326045,720575941086890090,[142884. 157730.   1359.],[142856. 157706.   1365.],[142880. 157722.   1364.],28391.09706540499,B1B2A3B4,dendrite,,,
44376371,2025-08-13 15:56:02.393871+00:00,,t,42,79736583515010904,720575941077211721,79736583514988090,720575941086890090,[143356. 156292.   1889.],[143316. 156328.   1887.],[143336. 156308.   1889.],31030.287707913947,B1A2A3A4,dendrite,,,
48168476,2025-08-13 15:56:02.393871+00:00,,t,55,80089045711433668,720575941103113119,80089045711452383,720575941086890090,[148116. 165416.   1963.],[148118. 165446.   1965.],[148124. 165430.   1965.],85328.84889325347,B1B2B3D4B5B6A7D8A9,dendrite,,,
42653479,2025-08-13 15:56:02.393871+00:00,,t,75,79595777105958935,720575941163829452,79595777105992757,720575941086890090,[141268. 154796.   1534.],[141294. 154824.   1540.],[141280. 154818.   1537.],37733.36755147593,A1B2,dendrite,,,
56015124,2025-08-13 15:56:02.393871+00:00,,t,87,80652477237882762,720575941022996292,80652477237866728,720575941086890090,[156550. 172144.   2934.],[156526. 172112.   2934.],[156546. 172120.   2935.],198437.98340745023,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
59743004,2025-08-13 15:56:02.393871+00:00,,t,90,81004114867593729,720575941125607242,81004114867606550,720575941086890090,[161210. 169346.   3110.],[161176. 169338.   3116.],[161192. 169338.   3114.],224543.32688042978,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
46280359,2025-08-13 15:56:02.393871+00:00,,t,93,79948308357005606,720575941120413640,79948308356986720,720575941086890090,[145608. 165456.   2136.],[145608. 165484.   2129.],[145606. 165470.   2132.],88534.70965430312,B1B2B3D4B5B6B7,dendrite,,,
45302248,2025-08-13 15:56:02.393871+00:00,,t,144,79807020911828564,720575941095211935,79807020911923216,720575941086890090,[143862. 157330.   1846.],[143896. 157300.   1849.],[143888. 157326.   1842.],26761.02382060793,B1A2A3,dendrite,,,
47300176,2025-08-13 15:56:02.393871+00:00,,t,103,79947620759741618,720575941147331788,79947620759817273,720575941086890090,[146016. 154456.   1469.],[145990. 154466.   1466.],[145996. 154458.   1468.],35969.365716525164,A1A2A3A4,dendrite,,,
49411521,2025-08-13 15:56:02.393871+00:00,,t,145,80160170503828641,720575941077069881,80160170503796523,720575941086890090,[149194. 176154.   2148.],[149178. 176196.   2142.],[149180. 176176.   2145.],180077.7283629622,B1B2B3D4B5B6A7D8B9A10A11B12A13A14,dendrite,,,
55055921,2025-08-13 15:56:02.393871+00:00,,t,121,80581902134094206,720575941082578357,80581902134090767,720575941086890090,[155162. 168950.   2603.],[155150. 168972.   2605.],[155150. 168958.   2604.],171321.80809458115,B1B2B3D4B5B6A7D8A9A10A11A12,dendrite,,,
51065285,2025-08-13 15:56:02.393871+00:00,,t,122,80299121151543188,720575941060683115,80299121151546503,720575941086890090,[150796. 149926.   1878.],[150828. 149904.   1878.],[150806. 149904.   1880.],92502.18799098766,A1A2A3B4,dendrite,,,
46438789,2025-08-13 15:56:02.393871+00:00,,t,129,79947964826879761,720575941119304904,79947964826861851,720575941086890090,[145756. 160206.   2297.],[145762. 160170.   2293.],[145776. 160178.   2295.],62370.53026564581,B1A2A3C4,dendrite,,,
42653488,2025-08-13 15:56:02.393871+00:00,,t,131,79595777105980417,720575941162302156,79595777105992757,720575941086890090,[141274. 154818.   1542.],[141296. 154818.   1544.],[141294. 154826.   1545.],37646.67514305155,A1B2,dendrite,,,
48322558,2025-08-13 15:56:02.393871+00:00,,t,174,80089801491076240,720575941082690880,80089801491131441,720575941086890090,[147756. 176490.   1606.],[147706. 176500.   1605.],[147728. 176496.   1606.],171484.58414723846,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
55039950,2025-08-13 15:56:02.393871+00:00,,t,231,80582177414535348,720575941062259181,80582177414515192,720575941086890090,[155350. 173722.   3318.],[155378. 173762.   3318.],[155370. 173740.   3318.],220002.52822162895,B1B2B3D4B5B6A7D8A9A10A11B12B13,dendrite,,,
52035908,2025-08-13 15:56:02.393871+00:00,,t,244,80369421377650968,720575941137785212,80369421377621900,720575941086890090,[152326. 148406.   2273.],[152288. 148406.   2268.],[152314. 148408.   2269.],118763.23162942474,A1A2A3B4,dendrite,,,
45569787,2025-08-13 15:56:02.393871+00:00,,t,265,79807433362821899,720575941103165855,79807433362816022,720575941086890090,[144048. 162922.   2084.],[144056. 162880.   2084.],[144056. 162900.   2084.],71844.7840069291,B1B2B3B4B5,dendrite,,,
50970776,2025-08-13 15:56:02.393871+00:00,,t,298,80299121084853634,720575941085606296,80299121084951892,720575941086890090,[150638. 149566.   1855.],[150624. 149606.   1855.],[150638. 149592.   1855.],91811.03279388869,A1A2A3B4,dendrite,,,
49138473,2025-08-13 15:56:02.393871+00:00,,t,304,80088633193176482,720575941132540361,80088633193206092,720575941086890090,[148406. 159000.   1573.],[148402. 159044.   1568.],[148410. 159028.   1570.],56889.063097670376,B1A2C3B4B5,dendrite,,,
49215155,2025-08-13 15:56:02.393871+00:00,,t,319,80089045711395248,720575941103113119,80089045711328363,720575941086890090,[148396. 165434.   1944.],[148374. 165444.   1937.],[148394. 165438.   1938.],86688.6432461047,B1B2B3D4B5B6A7D8A9,dendrite,,,
60933942,2025-08-13 15:56:02.393871+00:00,,t,344,81145332855400851,720575941079796330,81145332855438700,720575941086890090,[163206. 176490.   2086.],[163220. 176486.   2093.],[163204. 176492.   2092.],247237.8610452445,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
46361982,2025-08-13 15:56:02.393871+00:00,,t,424,79947620826697243,720575941119335631,79947620826716457,720575941086890090,[145622. 154786.   1498.],[145642. 154782.   1499.],[145630. 154782.   1498.],33162.53232720065,A1A2A3,dendrite,,,
53189030,2025-08-13 15:56:02.393871+00:00,,t,445,80441095792121397,720575941103113119,80441095792240722,720575941086890090,[153300. 168118.   2363.],[153336. 168142.   2360.],[153330. 168130.   2363.],148192.4228329759,B1B2B3D4B5B6A7D8A9A10A11,dendrite,,,
43668012,2025-08-13 15:56:02.393871+00:00,,t,446,79666214770890741,720575941119694823,79666214770926478,720575941086890090,[142126. 155452.   1901.],[142148. 155472.   1907.],[142144. 155462.   1905.],43077.660800767204,B1A2A3A4,dendrite,,,
53189018,2025-08-13 15:56:02.393871+00:00,,t,508,80441095792136786,720575941103113119,80441095792101289,720575941086890090,[153288. 168060.   2360.],[153320. 168040.   2356.],[153318. 168050.   2356.],148077.17188425464,B1B2B3D4B5B6A7D8A9A10A11,dendrite,,,
45265257,2025-08-13 15:56:02.393871+00:00,,t,565,79877389588749505,720575941063436617,79877389588774520,720575941086890090,[144616. 157116.   1674.],[144630. 157136.   1681.],[144626. 157136.   1677.],22796.156434668592,B1A2C3,dendrite,,,
52289773,2025-08-13 15:56:02.393871+00:00,,t,612,80441026938247195,720575941103113119,80441026938262110,720575941086890090,[152622. 167486.   2057.],[152604. 167472.   2063.],[152620. 167478.   2063.],131122.43759320574,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
48263421,2025-08-13 15:56:02.393871+00:00,,t,711,80089389107405734,720575941111048432,80089389107357501,720575941086890090,[148248. 170448.   1545.],[148268. 170430.   1539.],[148232. 170452.   1538.],123684.71327421132,B1B2B3D4B5B6A7D8B9A10A11,dendrite,,,
58861323,2025-08-13 15:56:02.393871+00:00,,t,1125,81004527184165359,720575941007566652,81004527184195294,720575941086890090,[160882. 175254.   3024.],[160852. 175274.   3029.],[160888. 175258.   3033.],241553.4900703685,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
46418734,2025-08-13 15:56:02.393871+00:00,,t,1109,79877252015473242,720575941087837628,79877252015495544,720575941086890090,[145268. 155360.   1437.],[145306. 155380.   1440.],[145312. 155350.   1438.],28737.960622178438,A1A2A3,dendrite,,,
48190370,2025-08-13 15:56:02.393871+00:00,,t,904,80018745955094966,720575941139500421,80018745955115922,720575941086890090,[147354. 166434.   2464.],[147354. 166406.   2470.],[147392. 166400.   2472.],112549.4937463001,B1B2B3B4A5,dendrite,,,
41511551,2025-08-13 15:56:02.393871+00:00,,t,166,79525064965651756,720575941069942936,79525064965673359,720575941086890090,[139694. 149466.   1889.],[139678. 149474.   1896.],[139658. 149448.   1893.],95053.23459020915,B1A2A3A4B5,dendrite,,,
48322594,2025-08-13 15:56:02.393871+00:00,,t,31,80089801424314666,720575941087808323,80089801424283404,720575941086890090,[147822. 176566.   1584.],[147778. 176588.   1581.],[147794. 176590.   1586.],170787.33429852634,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
48394041,2025-08-13 15:56:02.393871+00:00,,t,9,80089663985144340,720575941105411231,80089663985210635,720575941086890090,[148186. 174116.   1509.],[148164. 174120.   1515.],[148170. 174114.   1512.],149268.90190098475,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
48113691,2025-08-13 15:56:02.393871+00:00,,t,9,80018195796826000,720575941121822850,80018195796825918,720575941086890090,[147432. 157572.   1723.],[147392. 157550.   1726.],[147408. 157572.   1723.],46425.96243970941,B1A2C3B4A5,dendrite,,,
43451526,2025-08-13 15:56:02.393871+00:00,,t,297,79666351941213163,720575941113320845,79666351941229491,720575941086890090,[141580. 158222.   1387.],[141582. 158266.   1392.],[141572. 158232.   1393.],27064.350406195925,B1B2A3B4,dendrite,,,
49283969,2025-08-13 15:56:02.393871+00:00,,t,1290,80159826504034230,720575941121534920,80159826504004605,720575941086890090,[149296. 171520.   1467.],[149330. 171524.   1462.],[149294. 171546.   1460.],134449.83087694718,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
57823318,2025-08-13 15:56:02.393871+00:00,,t,35,80863720506796317,720575941060581236,80863720506816367,720575941086890090,[159620. 173938.   2205.],[159630. 173964.   2212.],[159644. 173954.   2208.],209457.0748630826,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
58852782,2025-08-13 15:56:02.393871+00:00,,t,44,81004526781674668,720575940990367611,81004526781614031,720575941086890090,[160776. 175032.   2294.],[160798. 175022.   2284.],[160788. 175034.   2289.],222488.77952095223,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
54080997,2025-08-13 15:56:02.393871+00:00,,t,62,80511533389899272,720575941149132613,80511533389874441,720575941086890090,[154270. 169096.   2580.],[154310. 169106.   2577.],[154294. 169104.   2578.],163723.48902133544,B1B2B3D4B5B6A7D8A9A10A11,dendrite,,,
43451561,2025-08-13 15:56:02.393871+00:00,,t,70,79666351941173600,720575941113320845,79666351941178196,720575941086890090,[141602. 158216.   1375.],[141616. 158256.   1372.],[141608. 158244.   1374.],28030.773515764966,B1B2A3B4,dendrite,,,
43538797,2025-08-13 15:56:02.393871+00:00,,t,70,79667245965615856,720575941099277124,79667245965668990,720575941086890090,[141826. 171276.   2648.],[141852. 171284.   2651.],[141846. 171280.   2649.],150763.23970946882,B1B2B3D4B5B6B7,dendrite,,,
40680586,2025-08-13 15:56:02.393871+00:00,,t,463,79455315300652631,720575941151760076,79455315300492733,720575941086890090,[138596. 159122.   3023.],[138562. 159128.   3017.],[138568. 159114.   3022.],109841.54194668801,B1B2A3A4A5B6B7,dendrite,,,
49619915,2025-08-13 15:56:02.393871+00:00,,t,100,79877664600786173,720575941063998050,79877664600812989,720575941086890090,[144732. 161014.   1902.],[144732. 160978.   1903.],[144740. 160994.   1903.],53442.21700344711,B1B2B3B4A5,dendrite,,,
47248788,2025-08-13 15:56:02.393871+00:00,,t,101,79947620759451486,720575941012642907,79947620759468015,720575941086890090,[145964. 154446.   1374.],[145952. 154416.   1380.],[145952. 154428.   1376.],39067.54207382916,A1A2A3A4,dendrite,,,
49619907,2025-08-13 15:56:02.393871+00:00,,t,110,79877664600756512,720575941063998050,79877664600753350,720575941086890090,[144704. 160974.   1887.],[144742. 160972.   1887.],[144722. 160974.   1887.],52567.65046733034,B1B2B3B4A5,dendrite,,,
54094657,2025-08-13 15:56:02.393871+00:00,,t,117,80581970920445523,720575941137842407,80581970920453377,720575941086890090,[154836. 170218.   2648.],[154844. 170224.   2660.],[154848. 170230.   2653.],173282.51366837317,B1B2B3D4B5B6A7D8A9A10A11B12,dendrite,,,
38047206,2025-08-13 15:56:02.393871+00:00,,t,123,79244621452152691,720575941104530573,79244621452152935,720575941086890090,[135474. 165624.   3170.],[135520. 165610.   3168.],[135504. 165614.   3169.],128769.80731989861,B1B2C3B4,dendrite,,,
57895753,2025-08-13 15:56:02.393871+00:00,,t,134,80863583000815274,720575941086826048,80863583000818496,720575941086890090,[158904. 172386.   2089.],[158926. 172368.   2084.],[158922. 172378.   2087.],195723.78191281925,B1B2B3D4B5B6A7D8A9A10B11B12A13,dendrite,,,
46383881,2025-08-13 15:56:02.393871+00:00,,t,142,79877389588945674,720575941064035426,79877389589019655,720575941086890090,[144818. 157348.   1724.],[144804. 157364.   1724.],[144836. 157350.   1725.],23235.740515569483,B1A2C3,dendrite,,,
41511447,2025-08-13 15:56:02.393871+00:00,,t,332,79524996246178447,720575941069942936,79524996246157518,720575941086890090,[139424. 149178.   1889.],[139454. 149152.   1888.],[139446. 149166.   1888.],98646.50162789172,B1A2A3A4B5,dendrite,,,
47451495,2025-08-13 15:56:02.393871+00:00,,t,206,79948514247122731,720575941082578555,79948514247137158,720575941086890090,[146328. 167826.   1650.],[146354. 167806.   1652.],[146346. 167818.   1652.],98467.53165950105,B1B2B3D4B5B6A7D8B9B10,dendrite,,,
46413886,2025-08-13 15:56:02.393871+00:00,,t,214,79878008332435013,720575941087064479,79878008332463992,720575941086890090,[145400. 166292.   2183.],[145364. 166292.   2187.],[145378. 166292.   2185.],93123.62818326721,B1B2B3D4B5B6B7,dendrite,,,
58995562,2025-08-13 15:56:02.393871+00:00,,t,232,81004595434195990,720575941027931213,81004595434209015,720575941086890090,[160884. 176086.   2227.],[160858. 176056.   2229.],[160872. 176066.   2226.],232850.02859272464,B1B2B3D4B5B6A7D8A9A10B11B12B13,dendrite,,,
47288135,2025-08-13 15:56:02.393871+00:00,,t,246,80018265120069182,720575941085279391,80018265120054526,720575941086890090,[146904. 158658.   2832.],[146896. 158690.   2828.],[146908. 158668.   2828.],83181.56579059432,B1A2C3A4,dendrite,,,
48310202,2025-08-13 15:56:02.393871+00:00,,t,250,80018334175121111,720575941150574469,80018334175038160,720575941086890090,[147416. 160430.   3459.],[147444. 160442.   3457.],[147434. 160432.   3459.],117826.17502593504,B1A2C3A4,dendrite,,,
42460919,2025-08-13 15:56:02.393871+00:00,,t,268,79595708520850683,720575941099690275,79595708520847465,720575941086890090,[141130. 153792.   1840.],[141166. 153796.   1839.],[141154. 153798.   1840.],58175.13390336726,B1A2A3A4B5,dendrite,,,
42451206,2025-08-13 15:56:02.393871+00:00,,t,276,79595708386552196,720575941101691888,79595708386570020,720575941086890090,[140614. 153688.   1554.],[140610. 153666.   1560.],[140618. 153678.   1556.],47716.39731940084,A1B2,axon,,,
48308978,2025-08-13 15:56:02.393871+00:00,,t,155,80018951778027185,720575941142270067,80018951777988766,720575941086890090,[147390. 168864.   1821.],[147410. 168870.   1813.],[147408. 168866.   1817.],104666.44533612127,B1B2B3D4B5B6A7D8B9A10,dendrite,,,
50274222,2025-08-13 15:56:02.393871+00:00,,t,167,80160307674373399,720575941094435107,80160307674363890,720575941086890090,[149450. 178464.   1639.],[149408. 178498.   1635.],[149422. 178484.   1637.],186818.8928459246,B1B2B3D4B5B6A7D8B9A10A11B12B13A14,dendrite,,,
47339920,2025-08-13 15:56:02.393871+00:00,,t,216,80018745619687412,720575941146402373,80018745619830252,720575941086890090,[146986. 165746.   1845.],[147028. 165746.   1850.],[147014. 165742.   1848.],80032.53654377437,B1B2B3D4B5B6A7D8B9,dendrite,,,
52260393,2025-08-13 15:56:02.393871+00:00,,t,231,80371345791400721,720575941072621328,80371345791415294,720575941086890090,[152098. 177892.   2791.],[152114. 177856.   2788.],[152120. 177892.   2789.],225976.69330253068,B1B2B3D4B5B6A7D8B9A10A11A12B13,dendrite,,,
49283687,2025-08-13 15:56:02.393871+00:00,,t,238,80159826503800701,720575941121507272,80159826503810171,720575941086890090,[148836. 171030.   1431.],[148818. 171028.   1437.],[148842. 171018.   1434.],130774.5644135915,B1B2B3D4B5B6A7D8B9A10A11A12,dendrite,,,
53003393,2025-08-13 15:56:02.393871+00:00,,t,254,80510708554687726,720575941063511470,80510708554717391,720575941086890090,[153908. 157014.   2159.],[153960. 157010.   2162.],[153938. 157010.   2163.],109908.74615392672,B1A2C3B4A5,dendrite,,,
42724883,2025-08-13 15:56:02.393871+00:00,,t,264,79595571081708037,720575941172827111,79595571081719932,720575941086890090,[140486. 151786.   1782.],[140472. 151744.   1785.],[140494. 151764.   1784.],75115.08584152759,B1A2A3A4B5,dendrite,,,
50229774,2025-08-13 15:56:02.393871+00:00,,t,279,80229851919272214,720575941104484190,80229851919309972,720575941086890090,[149998. 166448.   1973.],[149970. 166440.   1978.],[149982. 166446.   1975.],102250.26366763058,B1B2B3D4B5B6A7D8A9A10,dendrite,,,
51309844,2025-08-13 15:56:02.393871+00:00,,t,303,80371345791429133,720575941045324123,80371345791429109,720575941086890090,[151656. 177044.   2799.],[151622. 177034.   2804.],[151654. 177032.   2802.],218363.921016597,B1B2B3D4B5B6A7D8B9A10A11A12B13,dendrite,,,
52033101,2025-08-13 15:56:02.393871+00:00,,t,336,80370658261045041,720575941145293125,80370658261045069,720575941086890090,[152320. 167022.   2143.],[152338. 167060.   2140.],[152328. 167042.   2142.],134427.259016938,B1B2B3D4B5B6A7D8A9A10A11,dendrite,,,
58895070,2025-08-13 15:56:02.393871+00:00,,t,342,80934089653636011,720575940579369857,80934089653636330,720575941086890090,[160390. 174796.   2971.],[160354. 174818.   2974.],[160380. 174814.   2972.],234824.89230655966,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
42489415,2025-08-13 15:56:02.393871+00:00,,t,346,79595983398548578,720575941113294221,79595983398545582,720575941086890090,[140482. 157916.   1777.],[140454. 157906.   1775.],[140476. 157932.   1775.],38262.72455396834,B1B2A3C4,dendrite,,,
56015253,2025-08-13 15:56:02.393871+00:00,,t,353,80722845981899946,720575941073225110,80722845981937660,720575941086890090,[156776. 172644.   2891.],[156804. 172622.   2895.],[156790. 172632.   2893.],203377.01164900782,B1B2B3D4B5B6A7D8A9A10A11B12A13,dendrite,,,
51042902,2025-08-13 15:56:02.393871+00:00,,t,405,80299876797214902,720575941148895406,80299876797236068,720575941086890090,[151470. 160826.   1378.],[151496. 160836.   1383.],[151484. 160832.   1381.],86966.1776364045,B1A2C3B4B5A6,dendrite,,,
49174108,2025-08-13 15:56:02.393871+00:00,,t,404,80089595400042701,720575941081870144,80089595400026390,720575941086890090,[148272. 173512.   1795.],[148258. 173554.   1795.],[148262. 173536.   1795.],151528.85764249778,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
49435104,2025-08-13 15:56:02.393871+00:00,,t,434,80089801424129049,720575941082433856,80089801424176475,720575941086890090,[148300. 176248.   1533.],[148272. 176238.   1540.],[148294. 176242.   1538.],166540.67740667885,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
48217299,2025-08-13 15:56:02.393871+00:00,,t,460,80017852199197479,720575941105594185,80017852199250887,720575941086890090,[147400. 152512.   1667.],[147398. 152476.   1672.],[147402. 152488.   1669.],56694.45598094629,A1A2A3B4,dendrite,,,
40123249,2025-08-13 15:56:02.393871+00:00,,t,503,79385221233503085,720575941109288845,79385221233372486,720575941086890090,[137600. 162882.   2751.],[137564. 162896.   2747.],[137590. 162896.   2748.],96171.76843823664,B1B2C3B4,dendrite,,,
67751231,2025-08-13 15:56:02.393871+00:00,,t,536,81637433028170485,720575941110707875,81637433028152532,720575941086890090,[170864. 169112.   2016.],[170864. 169160.   2013.],[170890. 169148.   2014.],269003.9521808459,B1B2B3D4B5B6A7D8A9A10B11A12A13,dendrite,,,
40044880,2025-08-13 15:56:02.393871+00:00,,t,556,79385221233064195,720575941152978821,79385221233084208,720575941086890090,[137810. 162684.   2645.],[137780. 162720.   2648.],[137804. 162696.   2651.],90352.0925306833,B1B2C3B4,dendrite,,,
50489780,2025-08-13 15:56:02.393871+00:00,,t,599,80229714882765952,720575941147084342,80229714882790227,720575941086890090,[149598. 163612.   2688.],[149568. 163606.   2695.],[149604. 163626.   2695.],118364.3189938641,B1B2B3D4B5B6A7A8,dendrite,,,
42549337,2025-08-13 15:56:02.393871+00:00,,t,855,79595914880313724,720575940997953172,79595914880354452,720575941086890090,[141176. 156928.   2145.],[141170. 156886.   2147.],[141192. 156898.   2144.],56947.4089053636,B1B2A3A4A5B6,dendrite,,,
48486562,2025-08-13 15:56:02.393871+00:00,,t,878,80089732704780124,720575941082433856,80089732704750564,720575941086890090,[148068. 175832.   1550.],[148092. 175828.   1544.],[148102. 175852.   1547.],162866.96696713683,B1B2B3D4B5B6A7D8B9A10A11B12B13,dendrite,,,
50464110,2025-08-13 15:56:02.393871+00:00,,t,928,80230470595723936,720575941078001411,80230470595730444,720575941086890090,[150470. 175684.   2307.],[150512. 175684.   2309.],[150502. 175670.   2309.],193778.60750713103,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
49361787,2025-08-13 15:56:02.393871+00:00,,t,945,80089664186531005,720575941081870144,80089664186507190,720575941086890090,[148400. 173858.   1905.],[148436. 173868.   1906.],[148416. 173866.   1908.],156592.4372870659,B1B2B3D4B5B6A7D8B9A10A11B12A13,dendrite,,,
41712511,2025-08-13 15:56:02.393871+00:00,,t,1234,79525202203265726,720575940480753014,79525202203277693,720575941086890090,[139770. 151802.   1504.],[139776. 151764.   1509.],[139802. 151798.   1511.],85465.06873836559,B1B2A3A4B5,dendrite,,,
47230481,2025-08-13 15:56:02.393871+00:00,,t,7,80018608180571868,720575941090739523,80018608180539246,720575941086890090,[146510. 164310.   1798.],[146542. 164284.   1792.],[146530. 164292.   1796.],67792.61309218325,B1B2B3D4B5B6A7D8,dendrite,,,
44442862,2025-08-13 15:56:02.393871+00:00,,t,10,79736720685338763,720575941078031776,79736720685354248,720575941086890090,[142920. 157800.   1369.],[142908. 157788.   1375.],[142918. 157796.   1372.],28189.93687575651,B1B2A3B4,dendrite,,,
44442881,2025-08-13 15:56:02.393871+00:00,,t,10,79736720685377758,720575941078031776,79736720685374038,720575941086890090,[143022. 157830.   1379.],[142988. 157826.   1382.],[143008. 157834.   1380.],28443.659142634213,B1B2A3B4,dendrite,,,
47307554,2025-08-13 15:56:02.393871+00:00,,t,10,80018265120200089,720575941086199107,80018265120234578,720575941086890090,[146806. 158778.   2876.],[146774. 158818.   2875.],[146802. 158810.   2876.],84609.20249330155,B1A2C3A4,dendrite,,,
51412633,2025-08-13 15:56:02.393871+00:00,,t,13,80300908059267931,720575941077677113,80300908059232032,720575941086890090,[150788. 176310.   2262.],[150802. 176324.   2254.],[150794. 176320.   2258.],195188.4900816215,B1B2B3D4B5B6A7D8B9A10A11A12A13,dendrite,,,
42630136,2025-08-13 15:56:02.393871+00:00,,t,30,79596945940997751,720575941070170653,79596945941008429,720575941086890090,[140496. 172012.   2699.],[140496. 171986.   2701.],[140504. 171998.   2701.],162017.2982670411,B1B2B3D4B5B6B7,dendrite,,,
44359349,2025-08-13 15:56:02.393871+00:00,,t,44,79736720685400462,720575941021935267,79736720685397232,720575941086890090,[142970. 158086.   1383.],[142950. 158066.   1389.],[142964. 158080.   1387.],27682.862692737806,B1B2A3B4,dendrite,,,
